Product ID,SKU Code,Product Name,Supplier,Purchase Cost,Units Sold,Sale Date,Expiration Date,Promotional Code,Customer Feedback,Returns,Return Reason,Tax Category,Gender,Age Group,Weight (kg),Dimensions (cm),Sustainability,Store,City,Province,Region,Category,Unit Price,Type of Sale,Month of Sale,Quarter of Sale,Bimonth of Sale,Year of Sale
6936,SKU06936,Jeans,"Moore, Martinez and Johnson",47.14957125457081,62,2024-02-29 00:00:00,2025-03-22 00:00:00,JUI-1590,3,,,,,,,,,,Vercelli,Turin,Piedmont,Men,33.58011565472377,Online,October 2023,Q1 2024,B1 2024,2023
6937,SKU06937,Shoes,Mcdonald-Roy,7.4041299564276795,64,2023-09-04 00:00:00,2026-08-13 00:00:00,QWX-0519,5,,,,,,,,,,Orvieto,Perugia,Umbria,Unisex,85.92782995238598,Store Pickup,July 2023,Q2 2024,B5 2023,2024
6938,SKU06938,Accessories,Bell-Burns,21.34794237564894,79,2023-04-10 00:00:00,2025-02-05 00:00:00,PIW-9828,4,,,,,,,,,,Grosseto,Florence,Tuscany,Unisex,26.502990642998313,Online,May 2024,Q4 2023,B6 2023,2023
6939,SKU06939,Shirts,Hayes-Noble,20.531507786192936,54,2024-07-05 00:00:00,2026-05-18 00:00:00,BVZ-0164,5,,,,,,,,,,Caserta,Naples,Campania,Men,65.48023602785733,Online,July 2023,Q3 2023,B1 2024,2023
6940,SKU06940,Coats,Brown-Fox,8.686703825321226,99,2023-04-12 00:00:00,2026-10-28 00:00:00,UVA-3965,1,,,,,,,,,,Taranto,Bari,Apulia,Accessories,17.722662745025666,In-store,November 2023,Q1 2024,B1 2024,2023
6941,SKU06941,Shirts,Moore-Moore,15.821026293466643,28,2024-08-28 00:00:00,2025-06-19 00:00:00,KPW-6719,3,,,,,,,,,,Gorizia,Trieste,Friuli Venezia Giulia,Accessories,21.38483673666724,In-store,March 2024,Q2 2024,B4 2023,2023
6942,SKU06942,Jeans,Roberts-Bennett,27.965040564737265,33,2024-03-21 00:00:00,2024-10-02 00:00:00,LCL-7778,1,,,,,,,,,,Asti,Turin,Piedmont,Accessories,71.89747527221941,Online,June 2023,Q1 2024,B5 2023,2023
6943,SKU06943,Bags,"Ellis, Perez and Lane",16.42287684099785,30,2024-04-09 00:00:00,2024-05-18 00:00:00,TPW-3406,4,,,,,,,,,,Reggio Emilia,Bologna,Emilia-Romagna,Accessories,19.22069468045985,Delivery,June 2023,Q1 2024,B2 2024,2023
6944,SKU06944,Shoes,"Leonard, Hall and Garcia",46.92503661859972,85,2023-04-24 00:00:00,2025-07-21 00:00:00,KUT-5535,1,,,,,,,,,,Benevento,Naples,Campania,Shoes,96.34340930590697,Delivery,June 2023,Q1 2024,B3 2023,2024
6945,SKU06945,Shirts,Clayton-Haney,19.887237194753418,83,2023-04-06 00:00:00,2025-06-20 00:00:00,TGU-2173,2,,,,,,,,,,Monza,Milan,Lombardy,Shoes,80.10473116647547,Delivery,March 2024,Q3 2023,B1 2024,2024
6946,SKU06946,Bags,Lynch-Flores,31.197293758114355,40,2024-01-17 00:00:00,2025-08-26 00:00:00,QYT-9081,1,,,,,,,,,,Prato,Florence,Tuscany,Shoes,25.04017414295292,Store Pickup,August 2023,Q2 2023,B5 2023,2024
6947,SKU06947,Shoes,"Mahoney, Buckley and Brown",11.31049711579173,3,2023-03-27 00:00:00,2024-08-16 00:00:00,HTY-0271,3,,,,,,,,,,La Spezia,Genoa,Liguria,Women,25.619700495678256,Store Pickup,October 2023,Q3 2023,B4 2023,2023
6948,SKU06948,Jackets,"Anderson, Sexton and Becker",18.286445680139998,16,2023-02-14 00:00:00,2025-10-01 00:00:00,PLY-3544,2,,,,,,,,,,Naples,Naples,Campania,Accessories,43.100992504962946,Delivery,August 2023,Q4 2023,B6 2023,2023
6949,SKU06949,Jackets,"Jones, Cole and Chambers",9.965914330732105,53,2023-04-11 00:00:00,2026-07-15 00:00:00,ZQO-5463,2,,,,,,,,,,Lucca,Florence,Tuscany,Shoes,88.41235854341599,In-store,November 2023,Q4 2023,B1 2024,2024
6950,SKU06950,Bags,Fletcher Group,44.23684667365295,96,2023-08-10 00:00:00,2025-02-25 00:00:00,JAI-3720,3,,,,,,,,,,Modena,Bologna,Emilia-Romagna,Men,87.29917610125688,In-store,July 2023,Q2 2024,B5 2023,2023
6951,SKU06951,Accessories,Taylor-Smith,6.05470093427827,89,2024-05-25 00:00:00,2026-04-05 00:00:00,BLY-6608,5,,,,,,,,,,Ancona,Ancona,Marche,Women,41.196209945299906,Delivery,June 2023,Q3 2023,B6 2023,2023
6952,SKU06952,Jeans,Ramsey LLC,16.819757694561726,51,2024-08-27 00:00:00,2024-07-25 00:00:00,AYJ-9531,3,,,,,,,,,,Campobasso,Campobasso,Molise,Men,53.119935040734916,In-store,June 2023,Q2 2024,B4 2023,2024
6953,SKU06953,Jackets,Chambers Group,31.236563957126428,22,2024-11-23 00:00:00,2026-09-01 00:00:00,QPC-8969,4,,,,,,,,,,Trapani,Palermo,Sicily,Men,10.673824787592878,Delivery,December 2023,Q1 2024,B2 2024,2024
6954,SKU06954,Shoes,Duke-Peters,19.28476428989179,10,2023-06-13 00:00:00,2024-07-25 00:00:00,LHV-5324,3,,,,,,,,,,Foggia,Bari,Apulia,Accessories,23.662718930771636,Delivery,August 2023,Q4 2023,B4 2023,2023
6955,SKU06955,Shoes,Whitney PLC,30.124495450765366,26,2023-06-10 00:00:00,2024-10-08 00:00:00,ARA-6286,5,,,,,,,,,,Caserta,Naples,Campania,Unisex,74.41741367659118,Store Pickup,December 2023,Q1 2024,B4 2023,2024
6956,SKU06956,Shirts,Short Inc,7.485573986492027,74,2024-06-22 00:00:00,2026-08-09 00:00:00,LQN-3443,1,,,,,,,,,,Livorno,Florence,Tuscany,Women,28.287897614225173,Delivery,January 2024,Q4 2023,B4 2023,2023
6957,SKU06957,Coats,Weber Ltd,36.310123618078514,74,2024-12-08 00:00:00,2026-08-18 00:00:00,KUK-5603,1,,,,,,,,,,Pavia,Milan,Lombardy,Men,72.52614693963498,Delivery,April 2024,Q1 2024,B6 2023,2023
6958,SKU06958,Accessories,"Barry, Armstrong and David",19.740467528076284,23,2023-07-22 00:00:00,2024-12-29 00:00:00,EUV-3805,2,,,,,,,,,,Trento,Trento,Trentino-Alto Adige,Men,16.214319405336635,Online,March 2024,Q3 2023,B2 2024,2023
6959,SKU06959,Bags,"Bird, Mckenzie and Moore",46.09234867698323,96,2024-05-01 00:00:00,2024-05-16 00:00:00,BLY-6608,1,,,,,,,,,,Rovigo,Venice,Veneto,Accessories,31.039917193205916,Online,September 2023,Q3 2023,B4 2023,2024
6960,SKU06960,Jeans,Shaw LLC,19.383830549462264,86,2023-03-27 00:00:00,2025-10-18 00:00:00,EDP-2264,5,,,,,,,,,,Ferrara,Bologna,Emilia-Romagna,Shoes,77.93542848161493,Store Pickup,June 2023,Q2 2024,B1 2024,2024
6961,SKU06961,Shoes,Gregory and Sons,38.67077006565605,52,2024-04-05 00:00:00,2025-10-21 00:00:00,ZZF-2469,1,,,,,,,,,,Syracuse,Palermo,Sicily,Shoes,31.582004724323035,Delivery,November 2023,Q2 2024,B1 2024,2023
6962,SKU06962,Accessories,Shepherd-Webb,25.632416431694068,76,2024-08-05 00:00:00,2026-03-18 00:00:00,MAJ-9699,4,,,,,,,,,,Capri,Naples,Campania,Men,93.96027147379071,Online,February 2024,Q4 2023,B6 2023,2024
6963,SKU06963,Jeans,Allen-Hodges,16.072208272677855,51,2023-11-29 00:00:00,2025-01-03 00:00:00,QPH-2173,5,,,,,,,,,,Naples,Naples,Campania,Women,27.268660328608348,Delivery,October 2023,Q3 2023,B4 2023,2024
6964,SKU06964,Accessories,"Meyer, Brown and Diaz",39.53415689852604,53,2023-03-20 00:00:00,2026-02-07 00:00:00,GDM-1503,3,,,,,,,,,,Barletta,Bari,Apulia,Men,21.981170377777865,Store Pickup,August 2023,Q2 2024,B2 2024,2023
6965,SKU06965,Shirts,Mullen-Olson,9.823659954750468,89,2023-01-11 00:00:00,2024-01-11 00:00:00,BWE-0278,4,,,,,,,,,,Macerata,Ancona,Marche,Accessories,62.627357041245084,In-store,September 2023,Q1 2024,B4 2023,2023
6966,SKU06966,Bags,"Goodman, Rose and Townsend",37.7703327852184,65,2024-04-01 00:00:00,2026-04-06 00:00:00,WBC-8359,2,,,,,,,,,,Verbania,Turin,Piedmont,Women,21.075349748236476,Online,September 2023,Q2 2024,B6 2023,2023
6967,SKU06967,Accessories,"Chavez, Ritter and Cooper",8.90107422770544,6,2024-05-31 00:00:00,2024-09-21 00:00:00,DYI-0854,1,,,,,,,,,,Spoleto,Perugia,Umbria,Accessories,96.12654212090325,Online,February 2024,Q1 2024,B3 2024,2023
6968,SKU06968,Accessories,Barber PLC,16.599492391000467,92,2023-10-23 00:00:00,2024-10-17 00:00:00,VUS-3588,3,,,,,,,,,,Potenza,Potenza,Basilicata,Accessories,57.4153276504424,Store Pickup,November 2023,Q1 2024,B6 2023,2023
6969,SKU06969,Shoes,Long-Jones,6.004970157694055,32,2023-08-11 00:00:00,2024-01-24 00:00:00,AUV-4123,1,,,,,,,,,,Brescia,Milan,Lombardy,Unisex,11.236398717145047,Store Pickup,May 2024,Q3 2023,B4 2023,2023
6970,SKU06970,Bags,"Hebert, Smith and Brennan",31.525593637869115,43,2023-05-05 00:00:00,2026-05-27 00:00:00,JJK-9157,2,,,,,,,,,,Sassari,Cagliari,Sardinia,Unisex,86.28035714216952,Delivery,September 2023,Q1 2024,B5 2023,2024
6971,SKU06971,Coats,"King, Maxwell and Henderson",33.898943913825484,28,2024-04-15 00:00:00,2025-03-05 00:00:00,XFR-3458,3,,,,,,,,,,Crotone,Catanzaro,Calabria,Women,88.91947753226438,Online,March 2024,Q4 2023,B1 2024,2023
6972,SKU06972,Accessories,"Parker, Lee and Jones",18.13091793597215,1,2024-07-28 00:00:00,2024-12-26 00:00:00,FRI-4361,1,,,,,,,,,,Fermo,Ancona,Marche,Women,46.08337174588154,Store Pickup,July 2023,Q1 2024,B5 2023,2024
6973,SKU06973,Jackets,Willis LLC,42.466873911233236,54,2023-06-13 00:00:00,2025-08-19 00:00:00,QUR-0005,3,,,,,,,,,,Enna,Palermo,Sicily,Accessories,71.3169079925637,Store Pickup,November 2023,Q3 2023,B1 2024,2024
6974,SKU06974,Bags,Morales LLC,23.08062616179683,26,2023-03-31 00:00:00,2024-09-13 00:00:00,TDI-4065,2,,,,,,,,,,Vibo Valentia,Catanzaro,Calabria,Unisex,83.72958944839479,In-store,December 2023,Q1 2024,B4 2023,2024
6975,SKU06975,Shoes,Maddox Inc,15.602131482675402,78,2024-04-16 00:00:00,2026-02-11 00:00:00,XMF-3283,3,,,,,,,,,,Sulmona,Chieti,Abruzzo,Unisex,82.01451647470913,Delivery,August 2023,Q2 2024,B1 2024,2023
6976,SKU06976,Shirts,Acevedo-Lewis,29.37800191883587,26,2023-06-04 00:00:00,2024-08-17 00:00:00,MXV-6346,3,,,,,,,,,,Asti,Turin,Piedmont,Accessories,60.52388313470048,Store Pickup,October 2023,Q2 2023,B4 2023,2024
6977,SKU06977,Shirts,Morgan-Gonzalez,8.903699214060236,11,2023-01-24 00:00:00,2024-05-23 00:00:00,HBI-7537,3,,,,,,,,,,Brindisi,Bari,Apulia,Women,67.91350342188245,Store Pickup,February 2024,Q4 2023,B1 2024,2024
6978,SKU06978,Shoes,Lewis LLC,30.32978759081378,27,2024-10-28 00:00:00,2024-02-01 00:00:00,GOT-4735,2,,,,,,,,,,Monza,Milan,Lombardy,Men,71.94665050825266,In-store,June 2023,Q1 2024,B4 2023,2023
6979,SKU06979,Bags,Fisher Ltd,45.46093357776817,29,2023-04-27 00:00:00,2024-03-27 00:00:00,INU-1372,1,,,,,,,,,,Ragusa,Palermo,Sicily,Unisex,77.3658644473992,Store Pickup,February 2024,Q4 2023,B3 2023,2023
6980,SKU06980,Jeans,Kramer-Bird,19.21076398051686,40,2024-03-22 00:00:00,2025-09-13 00:00:00,NZO-9789,3,,,,,,,,,,Bari,Bari,Apulia,Men,46.36283519294637,Online,February 2024,Q1 2024,B5 2023,2023
6981,SKU06981,Shoes,Shepherd-Webb,44.725342238988176,68,2024-09-20 00:00:00,2026-03-13 00:00:00,LGV-0154,4,,,,,,,,,,Grosseto,Florence,Tuscany,Unisex,38.74428774158574,Store Pickup,October 2023,Q1 2024,B1 2024,2024
6982,SKU06982,Bags,Norris Ltd,38.411410637957374,86,2023-05-16 00:00:00,2025-12-27 00:00:00,AEE-2186,1,,,,,,,,,,Brescia,Milan,Lombardy,Men,60.501671165561746,Online,February 2024,Q3 2023,B5 2023,2023
6983,SKU06983,Shoes,Reid Inc,17.434847560482947,3,2023-07-30 00:00:00,2025-03-26 00:00:00,PIW-9828,3,,,,,,,,,,Lecco,Milan,Lombardy,Women,48.697549133715725,Delivery,September 2023,Q2 2023,B3 2024,2023
6984,SKU06984,Bags,Morris-Vaughn,21.40057814309759,86,2023-09-28 00:00:00,2026-12-01 00:00:00,LOC-0657,2,,,,,,,,,,Ortona,Chieti,Abruzzo,Men,21.95876793311289,Delivery,March 2024,Q2 2024,B2 2024,2024
6985,SKU06985,Shoes,"Bright, Adams and Schmidt",33.77114478386107,64,2024-04-11 00:00:00,2024-12-06 00:00:00,IBV-6229,4,,,,,,,,,,Lecco,Milan,Lombardy,Women,23.7078072956229,Delivery,March 2024,Q3 2023,B2 2024,2024
6986,SKU06986,Bags,"Gallagher, Atkinson and Berry",10.158291042021727,99,2024-04-14 00:00:00,2026-09-03 00:00:00,DEQ-0488,2,,,,,,,,,,Venice,Venice,Veneto,Men,68.20870178906543,Online,August 2023,Q3 2023,B5 2023,2024
6987,SKU06987,Trousers,Brooks LLC,39.54739102550376,91,2024-08-28 00:00:00,2025-03-19 00:00:00,AZQ-1855,4,,,,,,,,,,La Spezia,Genoa,Liguria,Accessories,41.169124763805314,Delivery,September 2023,Q4 2023,B6 2023,2023
6988,SKU06988,Bags,Morales PLC,39.62091654721851,68,2023-11-08 00:00:00,2026-10-02 00:00:00,PZI-1892,1,,,,,,,,,,Bologna,Bologna,Emilia-Romagna,Men,58.22450606203471,In-store,December 2023,Q4 2023,B1 2024,2024
6989,SKU06989,Accessories,"Mcconnell, Martinez and Taylor",42.36114848545058,45,2024-12-01 00:00:00,2025-01-06 00:00:00,TYW-9272,3,,,,,,,,,,Enna,Palermo,Sicily,Women,70.42407811127276,Online,May 2024,Q4 2023,B4 2023,2024
6990,SKU06990,Bags,Willis LLC,18.85121099949619,7,2023-10-21 00:00:00,2024-05-22 00:00:00,FVI-0038,1,,,,,,,,,,Barletta,Bari,Apulia,Women,83.71151746367825,In-store,September 2023,Q1 2024,B5 2023,2024
6991,SKU06991,Jeans,Miller-Wise,35.93197748311532,25,2024-01-25 00:00:00,2026-11-18 00:00:00,TJY-8194,5,,,,,,,,,,Andria,Bari,Apulia,Accessories,95.98909228053523,Online,August 2023,Q1 2024,B2 2024,2023
6992,SKU06992,Bags,Harris-Bond,5.158399275348194,36,2024-11-06 00:00:00,2025-01-04 00:00:00,MTN-7911,3,,,,,,,,,,Oristano,Cagliari,Sardinia,Women,73.79825957073982,Delivery,April 2024,Q2 2024,B4 2023,2024
6993,SKU06993,Coats,Johnson Inc,6.4342195396803845,15,2023-09-06 00:00:00,2024-03-30 00:00:00,XKH-2979,3,,,,,,,,,,Livorno,Florence,Tuscany,Shoes,61.87325998294643,Online,November 2023,Q1 2024,B4 2023,2023
6994,SKU06994,Bags,West and Sons,23.346761924982445,91,2023-08-21 00:00:00,2024-10-20 00:00:00,QDN-9760,3,,,,,,,,,,Nuoro,Cagliari,Sardinia,Men,54.05570458303668,Online,May 2024,Q3 2023,B2 2024,2024
6995,SKU06995,Jeans,"Key, Miller and Aguilar",39.747610358876784,89,2024-06-19 00:00:00,2025-04-03 00:00:00,NAH-7622,2,,,,,,,,,,Livorno,Florence,Tuscany,Men,21.974789761445052,Online,July 2023,Q3 2023,B5 2023,2024
6996,SKU06996,Shirts,Wilson Group,40.12959308024474,99,2023-05-15 00:00:00,2026-03-07 00:00:00,EEU-7501,1,,,,,,,,,,Monza,Milan,Lombardy,Accessories,98.55024968960538,Delivery,October 2023,Q4 2023,B6 2023,2023
6997,SKU06997,Bags,Palmer and Sons,36.34312623476311,26,2023-07-05 00:00:00,2024-12-05 00:00:00,MTN-7911,5,,,,,,,,,,Messina,Palermo,Sicily,Shoes,84.72735090264077,Store Pickup,February 2024,Q2 2024,B3 2023,2023
6998,SKU06998,Bags,Smith PLC,43.8010292215178,77,2023-12-26 00:00:00,2026-12-28 00:00:00,NXG-9215,1,,,,,,,,,,Venice,Venice,Veneto,Women,19.49561704477357,Delivery,March 2024,Q4 2023,B2 2024,2023
6999,SKU06999,Coats,"Smith, Reyes and Ellis",41.29088027013171,10,2024-09-16 00:00:00,2026-11-17 00:00:00,FNE-2590,4,,,,,,,,,,Gorizia,Trieste,Friuli Venezia Giulia,Accessories,75.66903247699325,In-store,April 2024,Q1 2024,B4 2023,2024
7000,SKU07000,Accessories,Hernandez Group,17.62413107423707,53,2024-05-23 00:00:00,2026-04-04 00:00:00,AGC-4064,1,,,,,,,,,,Civitavecchia,Rome,Lazio,Women,30.53794204175923,Delivery,November 2023,Q3 2023,B2 2024,2024
7001,SKU07001,Jeans,Charles Inc,5.121590803702619,83,2024-01-17 00:00:00,2025-06-14 00:00:00,XDJ-8871,3,,,,,,,,,,Genoa,Genoa,Liguria,Women,93.66096907034039,In-store,September 2023,Q4 2023,B6 2023,2024
7002,SKU07002,Jeans,"Hall, Cook and Sherman",43.36629741764077,97,2023-03-15 00:00:00,2024-10-02 00:00:00,JHV-9436,5,,,,,,,,,,Pisa,Florence,Tuscany,Men,38.53700208963807,Online,November 2023,Q1 2024,B5 2023,2023
7003,SKU07003,Coats,"Baker, Neal and Smith",33.44569231397876,72,2023-05-26 00:00:00,2024-10-11 00:00:00,RCT-2407,2,,,,,,,,,,Brescia,Milan,Lombardy,Accessories,88.20462850403972,Delivery,April 2024,Q4 2023,B5 2023,2024
7004,SKU07004,Shirts,Carroll Group,27.17227605301506,59,2023-08-27 00:00:00,2024-06-26 00:00:00,OBT-7200,2,,,,,,,,,,Ragusa,Palermo,Sicily,Men,54.72080169156789,Delivery,August 2023,Q3 2023,B5 2023,2023
7005,SKU07005,Shoes,Hale and Sons,20.069165935742213,35,2023-08-04 00:00:00,2024-05-05 00:00:00,VGO-9894,4,,,,,,,,,,Monza,Milan,Lombardy,Women,56.88561698157505,In-store,August 2023,Q3 2023,B6 2023,2023
7006,SKU07006,Accessories,Flores-Curry,32.78493219291128,85,2024-12-08 00:00:00,2025-07-25 00:00:00,RKQ-2513,1,,,,,,,,,,Isernia,Campobasso,Molise,Women,87.9974244995295,In-store,October 2023,Q2 2023,B5 2023,2023
7007,SKU07007,Accessories,"Garner, Hill and Brown",32.577236431066545,68,2023-04-10 00:00:00,2024-08-03 00:00:00,KNL-7064,1,,,,,,,,,,Savona,Genoa,Liguria,Unisex,46.93207736314647,Delivery,July 2023,Q1 2024,B3 2023,2024
7008,SKU07008,Trousers,Hawkins-Ali,43.41722839393563,83,2024-02-07 00:00:00,2025-10-31 00:00:00,YCW-0282,3,,,,,,,,,,Vicenza,Venice,Veneto,Women,67.64789428097396,Delivery,October 2023,Q2 2024,B4 2023,2024
7009,SKU07009,Coats,"Lowe, Wood and Benjamin",31.514393061589182,20,2024-08-14 00:00:00,2025-06-02 00:00:00,MVQ-5143,2,,,,,,,,,,Syracuse,Palermo,Sicily,Unisex,72.50043264737526,Store Pickup,June 2023,Q4 2023,B1 2024,2024
7010,SKU07010,Jeans,Martinez Group,47.28082763593642,60,2024-08-27 00:00:00,2024-04-01 00:00:00,YCW-0282,3,,,,,,,,,,Terni,Perugia,Umbria,Unisex,37.92534875115782,Online,December 2023,Q1 2024,B3 2024,2023
7011,SKU07011,Jeans,Boyd LLC,8.53769569497106,37,2024-07-27 00:00:00,2024-04-12 00:00:00,TGU-2173,2,,,,,,,,,,Imperia,Genoa,Liguria,Men,44.59170326161558,Delivery,July 2023,Q3 2023,B3 2024,2023
7012,SKU07012,Jackets,"Bright, Adams and Schmidt",7.855209306365759,69,2024-03-15 00:00:00,2024-08-07 00:00:00,BYT-2993,5,,,,,,,,,,Parma,Bologna,Emilia-Romagna,Men,39.55865663329889,Store Pickup,August 2023,Q2 2023,B1 2024,2024
7013,SKU07013,Shoes,Rodriguez-Hernandez,39.92197308431097,52,2023-11-22 00:00:00,2024-04-07 00:00:00,PLY-3544,4,,,,,,,,,,Naples,Naples,Campania,Accessories,72.4195954162088,In-store,October 2023,Q3 2023,B3 2023,2023
7014,SKU07014,Accessories,"Henry, Lamb and Smith",16.54721490274683,48,2023-07-14 00:00:00,2024-09-12 00:00:00,VUS-3588,4,,,,,,,,,,Caserta,Naples,Campania,Unisex,56.12481804316341,In-store,December 2023,Q2 2023,B2 2024,2024
7015,SKU07015,Accessories,"Andrade, Chang and Wagner",20.524220486920697,92,2024-02-06 00:00:00,2025-07-27 00:00:00,QPH-2173,2,,,,,,,,,,Tivoli,Rome,Lazio,Unisex,45.793845984542,In-store,June 2023,Q2 2024,B3 2024,2023
7016,SKU07016,Shoes,Mclaughlin LLC,39.12952050886509,99,2024-06-21 00:00:00,2024-01-09 00:00:00,KQF-3472,2,,,,,,,,,,Salerno,Naples,Campania,Women,22.99522103195012,Online,November 2023,Q2 2024,B1 2024,2023
7017,SKU07017,Bags,Ross-Davis,22.619756872847525,24,2023-01-24 00:00:00,2024-12-31 00:00:00,NYO-7609,5,,,,,,,,,,Chieti,Chieti,Abruzzo,Women,35.054031708103786,Store Pickup,June 2023,Q4 2023,B4 2023,2023
7018,SKU07018,Jackets,Allen-Hodges,31.575649475797235,87,2023-03-01 00:00:00,2025-03-01 00:00:00,WGB-3377,5,,,,,,,,,,Taranto,Bari,Apulia,Men,50.61327263680042,Store Pickup,February 2024,Q2 2023,B5 2023,2024
7019,SKU07019,Coats,"Andrews, Thomas and Brennan",48.021486561514244,25,2024-04-16 00:00:00,2025-01-30 00:00:00,OAP-2116,4,,,,,,,,,,Teramo,Chieti,Abruzzo,Accessories,86.14725181593117,Online,May 2024,Q4 2023,B3 2024,2024
7020,SKU07020,Shirts,"Martin, Stuart and Bennett",31.510777132941328,90,2023-02-05 00:00:00,2026-03-20 00:00:00,WEJ-0039,4,,,,,,,,,,Cagliari,Cagliari,Sardinia,Men,78.07593779394266,In-store,June 2023,Q3 2023,B4 2023,2024
7021,SKU07021,Jeans,Newman Inc,30.80107872115019,34,2024-08-31 00:00:00,2026-01-20 00:00:00,FZH-9221,4,,,,,,,,,,Florence,Florence,Tuscany,Unisex,87.78587840482616,Delivery,December 2023,Q3 2023,B6 2023,2024
7022,SKU07022,Coats,"Bright, Adams and Schmidt",10.837032286188476,19,2023-09-16 00:00:00,2026-05-23 00:00:00,DAK-1860,1,,,,,,,,,,Turin,Turin,Piedmont,Accessories,22.248614196858064,Delivery,January 2024,Q3 2023,B2 2024,2023
7023,SKU07023,Bags,"Porter, Macias and Porter",21.42465614424612,27,2024-06-29 00:00:00,2026-04-14 00:00:00,NBW-2010,4,,,,,,,,,,Ancona,Ancona,Marche,Shoes,31.969264910655504,Store Pickup,October 2023,Q4 2023,B2 2024,2023
7024,SKU07024,Shoes,"Schultz, Espinoza and Johnson",49.30861654230221,37,2023-10-09 00:00:00,2025-06-26 00:00:00,THC-2547,4,,,,,,,,,,Rovigo,Venice,Veneto,Accessories,86.43156847760514,Delivery,October 2023,Q1 2024,B4 2023,2023
7025,SKU07025,Bags,Dyer-White,29.651998113413995,64,2024-03-31 00:00:00,2025-03-08 00:00:00,JZA-2424,1,,,,,,,,,,Alghero,Cagliari,Sardinia,Accessories,82.01394891176254,In-store,May 2024,Q2 2023,B4 2023,2023
7026,SKU07026,Coats,Brown Ltd,49.738534628657874,18,2023-09-28 00:00:00,2025-10-07 00:00:00,TML-3876,2,,,,,,,,,,Fermo,Ancona,Marche,Unisex,13.504155240218598,In-store,October 2023,Q3 2023,B3 2024,2024
7027,SKU07027,Bags,Green-Whitney,47.72451721624456,80,2024-12-20 00:00:00,2024-02-26 00:00:00,CYJ-8311,1,,,,,,,,,,Trento,Trento,Trentino-Alto Adige,Shoes,57.94120157865209,Online,May 2024,Q3 2023,B4 2023,2023
7028,SKU07028,Shirts,Bolton-Webb,26.44280627675434,97,2024-03-29 00:00:00,2024-01-09 00:00:00,XOW-7698,5,,,,,,,,,,Viterbo,Rome,Lazio,Unisex,39.7603981213772,Delivery,February 2024,Q4 2023,B6 2023,2023
7029,SKU07029,Jackets,"Evans, Wells and Wilson",48.503366688716746,96,2023-04-02 00:00:00,2026-10-30 00:00:00,ULU-6975,5,,,,,,,,,,Olbia,Cagliari,Sardinia,Accessories,25.056798553346393,Store Pickup,June 2023,Q2 2023,B4 2023,2024
7030,SKU07030,Jeans,Gill-Dougherty,13.54799803017824,76,2024-11-19 00:00:00,2026-03-14 00:00:00,ANE-6785,4,,,,,,,,,,Rome,Rome,Lazio,Women,42.28705648516688,Online,February 2024,Q1 2024,B5 2023,2023
7031,SKU07031,Shoes,Poole and Sons,48.94254967277749,5,2024-11-20 00:00:00,2026-02-16 00:00:00,VTA-8776,4,,,,,,,,,,Livorno,Florence,Tuscany,Shoes,45.65146729307342,Online,November 2023,Q3 2023,B6 2023,2023
7032,SKU07032,Bags,"Koch, Jimenez and Bell",42.60074879866704,8,2023-01-20 00:00:00,2026-05-30 00:00:00,MWU-3998,1,,,,,,,,,,Olbia,Cagliari,Sardinia,Accessories,24.255025034486803,Delivery,May 2024,Q4 2023,B3 2024,2023
7033,SKU07033,Shirts,Long-Jones,8.670345953322663,82,2023-12-31 00:00:00,2025-11-14 00:00:00,QAP-3109,5,,,,,,,,,,Caserta,Naples,Campania,Shoes,25.49562759237037,In-store,October 2023,Q2 2024,B2 2024,2024
7034,SKU07034,Jackets,"Delgado, Collins and Gordon",28.734642134118438,24,2024-07-14 00:00:00,2025-02-22 00:00:00,CTV-6623,2,,,,,,,,,,Arezzo,Florence,Tuscany,Accessories,73.74058380336639,In-store,January 2024,Q4 2023,B3 2023,2024
7035,SKU07035,Bags,David LLC,40.760879469887755,85,2024-01-28 00:00:00,2025-07-16 00:00:00,TGU-2173,3,,,,,,,,,,Ascoli Piceno,Ancona,Marche,Men,93.82388413269044,In-store,August 2023,Q4 2023,B5 2023,2023
7036,SKU07036,Shirts,Moore-Hester,43.13289363535699,28,2023-10-26 00:00:00,2025-11-26 00:00:00,LRY-0965,1,,,,,,,,,,Pistoia,Florence,Tuscany,Women,22.129715963708513,Online,February 2024,Q1 2024,B1 2024,2023
7037,SKU07037,Shoes,Holloway Group,28.34342142761365,23,2023-09-04 00:00:00,2024-03-06 00:00:00,RAS-8228,2,,,,,,,,,,Reggio Calabria,Catanzaro,Calabria,Unisex,30.828083051742816,In-store,December 2023,Q2 2024,B2 2024,2023
7038,SKU07038,Shirts,Olson Group,47.590994229310475,85,2023-01-25 00:00:00,2024-02-06 00:00:00,MTN-7911,3,,,,,,,,,,Prato,Florence,Tuscany,Men,86.15026530136518,In-store,June 2023,Q2 2024,B4 2023,2024
7039,SKU07039,Bags,"Rogers, Drake and Lynch",7.636535590920424,54,2023-05-17 00:00:00,2024-06-11 00:00:00,ACK-1029,3,,,,,,,,,,Ragusa,Palermo,Sicily,Women,56.9375289853941,Online,December 2023,Q3 2023,B3 2023,2023
7040,SKU07040,Jackets,"West, Kelly and Clements",24.103783459926973,52,2024-07-08 00:00:00,2025-01-06 00:00:00,TKB-4347,4,,,,,,,,,,Pistoia,Florence,Tuscany,Unisex,86.12076026500918,Online,January 2024,Q1 2024,B3 2023,2023
